% # columns="iteration, evaluation, void, void, void, xmean", seed=1112172, Wed Aug 26 11:01:36 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
176 1936 0 0 0 2.041253250667119 -1.0429779131146781 4.006758649560152 5.844488173483901 -3.1201235663460007 1.8594209765710148 0.5345061004805342 -1.5590914284344501 1.9248187897211924 3.267733969556735 -1.2139769663802082 2.027934251749043 -0.5094571459724555 -0.35669000160434255
177 1947 0 0 0 2.064145698518654 -1.049372849391983 4.008979057163834 5.862615213805988 -3.1036151987245013 1.8581018082044984 0.5103662338052383 -1.5622086441435612 1.9484998188523632 3.276166490046147 -1.2124507608147466 2.0143884984776332 -0.4959162563302124 -0.35502387610622044
178 1958 0 0 0 2.062310705567393 -1.0427872693041944 4.001694158199365 5.876162518421861 -3.1045480272760595 1.8665004975570836 0.5202271996560909 -1.572250923366611 1.9429719440142148 3.268349334437035 -1.206256341648042 2.012568770521577 -0.5086886075923156 -0.34805046347504365
179 1969 0 0 0 2.042846056694871 -1.046524633850022 3.995462239354243 5.857187839278304 -3.122134275913542 1.8530370307842159 0.5231107191701201 -1.5615380487506736 1.926418750070469 3.2776404603313396 -1.2160169725386185 2.020810415096246 -0.5048539649388779 -0.3538973410407774
180 1980 0 0 0 2.028987508838542 -1.0581112292950312 3.9790331671195176 5.847194945402268 -3.104834058514867 1.8399970054463595 0.5066051234900142 -1.533551315011719 1.9432156174853201 3.2894628831363444 -1.1947037248000176 2.0058302194260276 -0.49935462434386274 -0.35059270460366254
181 1991 0 0 0 2.0280958293852738 -1.039763532842053 3.9919360820472045 5.847259363180519 -3.0831590511371383 1.8325868737328297 0.5040391682664139 -1.5472751968384946 1.9466525220987343 3.2790941708361423 -1.206443435101409 2.0232661875623137 -0.4904538459898525 -0.34312443163158635
182 2002 0 0 0 2.0257723259198315 -1.0428144336831322 3.9886781883512086 5.836017737335598 -3.0891259971102043 1.8409251182455306 0.5005445371356624 -1.54350434401206 1.9469112416996843 3.293035617413114 -1.1984713784762482 2.014823040669579 -0.4952608710459283 -0.35047805890833683
183 2013 0 0 0 2.034219591191582 -1.0380528510855307 3.991824404767449 5.846611919334531 -3.0813378459335077 1.8443141522175488 0.4967031154458993 -1.5608353880634613 1.9500086442103122 3.2887694227957 -1.206176455102036 2.0153478218670804 -0.49665914931110827 -0.34546107159869743
184 2024 0 0 0 2.0359879069463327 -1.0305433930782124 3.9907722788319644 5.842531752303824 -3.0609352863597663 1.84325628875438 0.4892893012972096 -1.5626119896410517 1.9601309523629429 3.288445646300035 -1.197280477062628 2.010274038443876 -0.49717076215962985 -0.34036005383043083
185 2035 0 0 0 2.044112039601994 -1.0480107358191921 3.991283914423165 5.85452805600811 -3.07145891936021 1.8482960228478185 0.48585317531956285 -1.5576290077354842 1.9607513348841703 3.2966514231930732 -1.2030264676185138 2.008303079400647 -0.49273201818050766 -0.3514730493548474
186 2046 0 0 0 2.049128497153203 -1.043073758464224 3.992750006846374 5.851661549206752 -3.0721284160573226 1.8430041064110783 0.4837887329752209 -1.5523148666013296 1.9560199001358611 3.295762017815038 -1.1979092983025927 2.0016231250792065 -0.49055962729199415 -0.3497071864602022
187 2057 0 0 0 2.0508488428332576 -1.040066312572941 4.00342873442621 5.858859777509507 -3.0873158879170055 1.8420259601209685 0.49935144838358847 -1.562967868695349 1.9460785355812928 3.2849902699957974 -1.2036503861132046 2.0032714051886966 -0.4903759323566371 -0.3406331263377795
188 2068 0 0 0 2.0522312448134596 -1.041574788462775 4.005769439219664 5.8669006451106815 -3.082498252998785 1.8448711417186048 0.5047439233364523 -1.5606286867533639 1.9516129676449512 3.27720477642614 -1.1985758446752113 2.0052736476824293 -0.4948141706457031 -0.33950267788750527
189 2079 0 0 0 2.058883291486745 -1.0365830360506612 4.00906947375887 5.869809513079305 -3.0755377002020783 1.834154726888174 0.5062137839529712 -1.56770684197296 1.9553475303379522 3.2671868170034943 -1.206356982686748 2.010184236264544 -0.49692132694442925 -0.33359646542833843
190 2090 0 0 0 2.05960143135398 -1.037950481954699 4.002266498641088 5.861718990064549 -3.0809508424913807 1.8295702618213905 0.5058067636367145 -1.56844675768038 1.9532950577385393 3.2671403336059166 -1.21030998445652 2.0142900885434902 -0.508672400017629 -0.3335661970817559
191 2101 0 0 0 2.060837065969495 -1.0339579366204943 4.000966471589829 5.864121633636803 -3.0868208168407407 1.8354670324722764 0.5050535566677041 -1.5670495172736636 1.9433913273727832 3.269844367462201 -1.2074877313949361 2.017016785003682 -0.5015405343522603 -0.3385276988546313
192 2112 0 0 0 2.059179962583941 -1.0348234734310746 3.9989946094790008 5.863806804738392 -3.084835726382431 1.8308576610675371 0.5018351838674086 -1.5680324665729328 1.9443689112455178 3.2761354231134354 -1.2128074801881898 2.020803423309457 -0.49139389989437016 -0.34003678030908663
193 2123 0 0 0 2.0591263742798915 -1.0341594597126544 4.0010812136040945 5.87236150566912 -3.0817873698182763 1.8339400881855585 0.5026209660548996 -1.569330992221466 1.9473108582828145 3.2737177312504455 -1.2129082159432547 2.0248559490063402 -0.4927595826967914 -0.3399933240113875
194 2134 0 0 0 2.0612635462192994 -1.0322615433755193 4.0038552725968275 5.869012550844771 -3.084038151622848 1.8286323343522193 0.5041396113089263 -1.5767884975139603 1.94438125383778 3.265342104197842 -1.2192706954527173 2.0273821710825604 -0.4940248622778601 -0.3365210717109921
195 2145 0 0 0 2.05700990009486 -1.0360280836574571 4.001307801554472 5.8629828427857325 -3.0855765796232877 1.8240273073226871 0.49924814855086336 -1.569797671245106 1.9439335083718856 3.263123116741015 -1.2190142109976723 2.02757024866035 -0.4955302786744043 -0.3383679302238196
196 2156 0 0 0 2.0490231768890754 -1.0312203010736083 3.999335401790755 5.850799078935266 -3.0829251154489543 1.8198586301952113 0.5005552440919812 -1.569178340688179 1.9403990716404766 3.259022542510714 -1.2235523840231377 2.0347079975503677 -0.5010519035315607 -0.33840123747287115
197 2167 0 0 0 2.0525722720004334 -1.0336858112752991 4.002645221677967 5.855505862268449 -3.0884476251302035 1.821224752182091 0.50524564156581 -1.5730394118491453 1.938716963329527 3.25846884986819 -1.2278990138473285 2.034747793802588 -0.5011731850446447 -0.339041473201896
198 2178 0 0 0 2.051667599041561 -1.0320708908559795 4.005736716672401 5.855520635287591 -3.0931902700461507 1.8231170795512595 0.5049885940115287 -1.5783918474567833 1.9346628431008785 3.2552300614788408 -1.2313981810930332 2.036108970500877 -0.4998040767920815 -0.3405905313547358
199 2189 0 0 0 2.0534787917421 -1.0289135882464948 4.010089767669449 5.856041857853622 -3.088124480513202 1.8205116309345546 0.5021675556872232 -1.5856465220128617 1.9408417641382671 3.248128519748138 -1.231389663153506 2.03342984584375 -0.5028823692784995 -0.3353296938192507
200 2200 0 0 0 2.0572604191105057 -1.0260432577708143 4.01359207394601 5.855518992185895 -3.0873384780326396 1.8231949064468194 0.5048102366468588 -1.5881490615675393 1.9403574075000591 3.240070408727751 -1.2329616124305462 2.035843537709485 -0.5081136526246525 -0.3362042931001842
201 2211 0 0 0 2.057274775677276 -1.0320954718176534 4.012821464647907 5.855377183979162 -3.0912016360484147 1.828299144553566 0.4987169448348614 -1.5811959271875042 1.9403047835942524 3.2413674864535187 -1.2301813920139228 2.0339735685713203 -0.5063244980366197 -0.3396343978292552
202 2222 0 0 0 2.056332611648388 -1.0350315480096408 4.010201860079962 5.862133267512651 -3.088408091745409 1.8293170347122052 0.4970898767940361 -1.5798002880559177 1.9413372796022017 3.2438153178123246 -1.2284668627922966 2.034631504398771 -0.5044528109074242 -0.3430915503209888
203 2233 0 0 0 2.055445258097212 -1.0347828870833338 4.007878783313366 5.857395581013667 -3.0854822635772323 1.8288699307299086 0.49693885430495677 -1.5786842527196991 1.9447819784939417 3.245613046582307 -1.228087747818911 2.03620248493346 -0.5081214731526592 -0.3423453083499676
204 2244 0 0 0 2.0562995362474137 -1.029414160689831 4.008001611685161 5.853794618392082 -3.0878170384541255 1.8244542465334275 0.5027652781701029 -1.5842585493197416 1.9416055515960233 3.2380028823552953 -1.229864275500483 2.036008005336874 -0.5139908863728425 -0.3374230622491932
205 2255 0 0 0 2.0545331537530953 -1.028876089741277 4.008847810141254 5.850249410933072 -3.0905232357179258 1.8209063395158434 0.5068219224863035 -1.5875176968435813 1.9410690376476512 3.236033037721288 -1.23622495678657 2.0399764318046527 -0.5130780772984752 -0.3367731596649988
206 2266 0 0 0 2.0537225238565306 -1.0291017806213487 4.006254552456028 5.8463541392690495 -3.093723523470514 1.8209925217723488 0.5064234273058273 -1.5862887870128124 1.9363183895423617 3.2404623487494137 -1.2385689938097968 2.042004334210976 -0.5122505433875386 -0.33824431454597276
207 2277 0 0 0 2.0497849171011353 -1.0315809286612923 4.005849644837213 5.841707009457437 -3.0951144577449266 1.8201507058094673 0.5105684403973317 -1.5818610888588442 1.9372997834933918 3.2409236573281035 -1.2403200338906852 2.0425601612304436 -0.5156700108289161 -0.341755723000842
208 2288 0 0 0 2.047576677559992 -1.0301951763051276 4.004537209313342 5.839166648346443 -3.0990355978343094 1.8170539209891825 0.5125954296189177 -1.5863766163038409 1.9312880985186252 3.2368513856350307 -1.243470935338361 2.04543841179318 -0.5197063877234755 -0.3412788776701755
209 2299 0 0 0 2.0463685205007343 -1.0303857085705799 4.006176888012195 5.834642620943674 -3.098840826853086 1.810865598908549 0.5131207048942407 -1.5931665522672729 1.9316423457954515 3.2309090622664165 -1.2527186053880583 2.0504726938477518 -0.5236044710858614 -0.34077103535084285
210 2310 0 0 0 2.042313318751064 -1.0332614711769177 4.004709945200122 5.831528326971736 -3.100624572087479 1.8132627743060847 0.5125988097405164 -1.58714782326493 1.9318396135522045 3.2327705454186537 -1.2490102708718502 2.0492213338720346 -0.5242102951975207 -0.34104101606166926
211 2321 0 0 0 2.0401071234690558 -1.0370014131976206 3.9989581011341255 5.823707195614562 -3.102220300099865 1.8114670065518959 0.5117431501632067 -1.5840018148303145 1.9319243930455687 3.2291192571405696 -1.2493455022825326 2.0511956660872754 -0.5362412799929366 -0.34451661397339484
212 2332 0 0 0 2.0477942681759256 -1.0298306871589604 4.0025499168002145 5.828167886494133 -3.103678387942058 1.80937116975485 0.5209070976709631 -1.5937497010071606 1.9282020998728757 3.21675503839419 -1.2528629617689062 2.0537422081723595 -0.5397534274668184 -0.33753206654859746
213 2343 0 0 0 2.0455341013008317 -1.0316105682155852 4.0040246891371725 5.822864092828995 -3.110102349011048 1.807792412630295 0.5239168095256889 -1.5961856319902354 1.9265164938892096 3.211956582912436 -1.255980078757442 2.053897697425085 -0.5461267999150956 -0.337847036559467
214 2354 0 0 0 2.0431394546904307 -1.0307158338797646 4.0056508766245615 5.823256498159053 -3.110210294350908 1.8147463945648938 0.5252807410194641 -1.5978339682881484 1.925614716363728 3.216806575282715 -1.2557318619874795 2.0559271665268084 -0.5453412243316691 -0.3410987804102814
215 2365 0 0 0 2.0449316597862732 -1.028460266698043 4.004080820100732 5.818324249451974 -3.1149416616962204 1.8115791959401257 0.5290067890890969 -1.6008934560583004 1.9225727225280917 3.2060540851347854 -1.2569542879118922 2.0576823601822283 -0.5526188029445285 -0.33715834034551967
216 2376 0 0 0 2.0409576547113697 -1.028913888041716 4.008350143357381 5.805207023810356 -3.1274431409869163 1.8093298982378203 0.5438128271177282 -1.6062094653162058 1.9170218458653363 3.1958200224284252 -1.2629310481314293 2.0574674948680323 -0.5662166232574717 -0.3353410263479436
217 2387 0 0 0 2.0436457894064546 -1.0283745938658093 4.008868548786749 5.8068920886206765 -3.127407700580934 1.8065553054264407 0.5444686256425811 -1.613838404237233 1.9178028501667932 3.1891594418019817 -1.2680787452674103 2.0587782474307206 -0.5722692975013517 -0.3333698577738109
218 2398 0 0 0 2.044055129634467 -1.0306309066077395 4.007993498589159 5.7999544282810795 -3.1296171443957608 1.8057392858455823 0.5484106119707066 -1.6191836696952722 1.917965113691289 3.182188449115702 -1.2751844450462422 2.059151828078789 -0.5861297052342368 -0.33591407908982235
219 2409 0 0 0 2.037756647725293 -1.0261654521176429 4.011707533810131 5.7927370544457 -3.130099195012422 1.7966124753985895 0.549651128320696 -1.629049874965372 1.9147384465271804 3.1671170349105155 -1.2885199959430804 2.072345611301473 -0.5937346696323698 -0.3361608064560823
220 2420 0 0 0 2.0422673941895626 -1.0258513482802751 4.015565583881009 5.793450027915367 -3.1314724852307814 1.8013199253727485 0.5472556104388517 -1.6245083166042706 1.9156636517008214 3.1633312070359825 -1.2822347686043107 2.0707369207556368 -0.5899104969099381 -0.33391793610806425
221 2431 0 0 0 2.0488389265077274 -1.028769095123436 4.01797836226772 5.801405880699754 -3.133118656628314 1.8113743840831884 0.5462408283368293 -1.6301709216973728 1.9141371994679877 3.1702954916502364 -1.2830043107371336 2.069533089824407 -0.5853959064041713 -0.3383131658554941
222 2442 0 0 0 2.0442116287112366 -1.025928478933331 4.021037709912656 5.794423104509442 -3.137189122470377 1.8043925740922626 0.5487422835875198 -1.6415333493788777 1.9111678068201796 3.160830414459126 -1.2924386525903317 2.0731364388725653 -0.5927284580502878 -0.33466515471335706
223 2453 0 0 0 2.0456124640948885 -1.027099236060432 4.0173725426111035 5.7837639915460235 -3.1459678532192945 1.8015879845797123 0.5545338094669863 -1.644074394626714 1.907386476835489 3.141133680826027 -1.2996232509954717 2.0794474097366127 -0.6143295112695347 -0.33581433830043844
224 2464 0 0 0 2.0487761855521716 -1.0305028112771022 4.016373263584112 5.774916456910387 -3.1622012481764195 1.7975534584140516 0.5604246132009134 -1.649995335329789 1.8986888266378854 3.1210108670030885 -1.3157028370692516 2.089884268257544 -0.6322321696303188 -0.34271848427349877
225 2475 0 0 0 2.050134896840071 -1.02839575849255 4.021684954964579 5.771714769202446 -3.1633913086669647 1.8005944372992708 0.5627622435089238 -1.6609673082203895 1.8977697395838526 3.1153380608044845 -1.3266162906002892 2.097866354345496 -0.6376650858428988 -0.34595607578629695
226 2486 0 0 0 2.0389721554199256 -1.0245690543659414 4.023904865725914 5.756034008010518 -3.168621476111003 1.7924076192723295 0.5809254837558517 -1.666948878700527 1.892993183685343 3.086669653223563 -1.3387524716109442 2.11072941543864 -0.6639257986272946 -0.34521805971359215
227 2497 0 0 0 2.040833172553061 -1.0296007521291473 4.026667900245937 5.754872143119328 -3.1773557429253514 1.798504493982861 0.5851540672391228 -1.670833118990402 1.8929560315238705 3.0849817082199538 -1.343411335495222 2.111971997868015 -0.6675339476576052 -0.3500206695583934
228 2508 0 0 0 2.039574735321309 -1.0308266632182128 4.01801363324081 5.749583992574585 -3.1714217845962147 1.7997753514117758 0.5785235791281499 -1.6626823329688065 1.8975953553565432 3.0763282035820327 -1.3444788109872363 2.120714287041962 -0.677245713703515 -0.3546892225904746
229 2519 0 0 0 2.0361871109019045 -1.0257907476871266 4.023070300903651 5.741398292183882 -3.1736849230772877 1.7889510355314415 0.5872969111260024 -1.6774139757395659 1.890939950888719 3.0558909091287134 -1.3565151386771823 2.1314057960170425 -0.6931102680923761 -0.34871476403956614
230 2530 0 0 0 2.0279582074120324 -1.0234251744884428 4.028463018145568 5.7317712715971 -3.1851210042127454 1.7872713061086578 0.599908526539956 -1.695959464373406 1.88458842040033 3.024165311096998 -1.3693952350759475 2.1428824295716193 -0.716570300377026 -0.34755830143042077
231 2541 0 0 0 2.029917273121137 -1.0244342056106388 4.023482121439821 5.716508132071624 -3.2029542863959164 1.78018748836654 0.6030576241287408 -1.7105116738905803 1.8749195468734414 2.9981016294140037 -1.3917178935353418 2.1570805016723895 -0.7403621924869659 -0.35307290331594193
232 2552 0 0 0 2.020882653549932 -1.0280190261249351 4.025552007628236 5.700753600593527 -3.2226740556257276 1.7863197511454842 0.6164835255320187 -1.720936320688216 1.858369237395677 2.9667063212877487 -1.4023043944278912 2.170381305881509 -0.7735379952888176 -0.35967763343047865
233 2563 0 0 0 2.019262193270772 -1.0336537575635227 4.0294055676619855 5.698307204299329 -3.21811783757464 1.793872516855652 0.6207802407474088 -1.7194273370182496 1.8672946995467017 2.960374754255719 -1.4155644074812477 2.1789539176992467 -0.7819785162625872 -0.37074554390128167
234 2574 0 0 0 2.0058701386127744 -1.0279842851324101 4.026523340117149 5.6759546360244855 -3.2302021854831833 1.776308729520049 0.6218403828620612 -1.7250882339392208 1.8498052436552521 2.930178026508257 -1.433008895394723 2.193724268366089 -0.7951016258865279 -0.36809397112985665
235 2585 0 0 0 2.006031523587886 -1.0455355672206255 4.022044562844544 5.672231765456132 -3.2450634810154635 1.778334039090023 0.6182113857760623 -1.717421334346106 1.8471076022104707 2.9221791841065428 -1.4510270192571133 2.20807003531783 -0.7965606792617508 -0.3853843365575164
236 2596 0 0 0 2.004865236190353 -1.053295898932254 4.015146577977414 5.682249708031534 -3.232968091800861 1.7893755659894024 0.5990973873685195 -1.699481937789583 1.8565048329144604 2.9381565007750763 -1.4428793711497703 2.2011124400102746 -0.7868807614593815 -0.39869539370798224
237 2607 0 0 0 2.0040436933746095 -1.0492282472694416 4.013312655078558 5.671461279848417 -3.2340866224694924 1.7683250356671316 0.6030301870298271 -1.6986318080292313 1.861823654326611 2.930567231963595 -1.4507638463984596 2.1974298702373156 -0.7930815584930462 -0.3895225110163925
238 2618 0 0 0 2.0079875989184197 -1.0395632965769308 4.023636362152764 5.662546329140966 -3.228713480254838 1.7680147240492659 0.6104942399523142 -1.7295334436136505 1.8629769847080624 2.8936483070421173 -1.460198429232675 2.2096808620877164 -0.8244180005147314 -0.3814808747796751
239 2629 0 0 0 1.992332744918928 -1.044556589593452 4.018685423272761 5.653858557148767 -3.2287928815568887 1.769669114964142 0.6100532950432873 -1.7083055271603427 1.860552609399677 2.900345125320042 -1.4587573374594511 2.211661733545277 -0.8197608866530111 -0.39112786312182424
240 2640 0 0 0 2.0097700334146356 -1.042485391785282 4.0209437237114125 5.659912547700369 -3.22579483512742 1.7775680349069958 0.6048228505918413 -1.7050940213759045 1.8669173124984026 2.900000209047353 -1.4549037840142183 2.197997817821752 -0.8226092183997089 -0.3948986134489752
241 2651 0 0 0 2.0053007251879933 -1.0498792758152211 4.025017525472897 5.642433798344861 -3.238211166475617 1.773268216848435 0.6272940920683548 -1.7263640336287958 1.8701870095684647 2.8457942081758905 -1.493032010775402 2.224312478172356 -0.8770954632456811 -0.40075210942058775
242 2662 0 0 0 2.003087089132076 -1.0609804867334087 4.019367690641947 5.620635993423612 -3.252737215627563 1.7699447517412823 0.6190815115464788 -1.723970828906772 1.864600999271368 2.8281523347986273 -1.512720473909045 2.2331372852269302 -0.8920301436058229 -0.4135950356974003
243 2673 0 0 0 2.0068519478560423 -1.0638914961923434 4.012795469894968 5.629537547196624 -3.2628108422405324 1.789192800885593 0.6236781403389791 -1.714520600928813 1.858119967224717 2.859013711702814 -1.486384722131735 2.2141825374679107 -0.8790854183861454 -0.40981295850955474
244 2684 0 0 0 2.0097294462074893 -1.0665242414203155 4.018158598426218 5.6132960000948655 -3.2720746917103964 1.793774740097344 0.6263902545223994 -1.7209753405698671 1.860486565869741 2.828650719901164 -1.5147922063255654 2.227073549179916 -0.9020475994866123 -0.4219584211446367
245 2695 0 0 0 2.0025019520734224 -1.0512516885804357 4.019336107178643 5.607808242124737 -3.249873856030332 1.7726959181157609 0.6255670489743915 -1.7363321431227925 1.867181818087852 2.8209841733486365 -1.5231808432728997 2.2299971099515195 -0.9044760953706757 -0.41043425367390696
246 2706 0 0 0 2.005926589737478 -1.0369927682492586 4.02553887779543 5.613084398268171 -3.252087301624539 1.770997274350946 0.639689858747568 -1.7506159925600004 1.8604450381111994 2.7986198567760296 -1.522780888476952 2.239749819002019 -0.9169910292679385 -0.4043370931553961
247 2717 0 0 0 2.0044023778350946 -1.0390478424444005 4.021030435842749 5.606929068136925 -3.2541317399313754 1.7708607553906122 0.6268702861533707 -1.7435003413976387 1.8580864093922613 2.7701239857636835 -1.5320050535704515 2.249887614542901 -0.9270028557762022 -0.4124682409827947
248 2728 0 0 0 2.0073898184301067 -1.0522297835411991 4.014952844143915 5.608412385513608 -3.24476794153579 1.7793506719744936 0.6263701374861566 -1.7295763282271255 1.8770891461889303 2.7923669580791874 -1.5317489554816306 2.2386326924544617 -0.9232690206441286 -0.42056906418585177
249 2739 0 0 0 2.0073456209877305 -1.0527798483112598 4.013940050701858 5.609444463219681 -3.226642043697513 1.7779879233887033 0.6184083408256844 -1.7213971527712104 1.8936763493988047 2.8185117590109265 -1.53024674320419 2.2328194508009753 -0.9075201000770543 -0.4210189693713314
250 2750 0 0 0 1.999851081350147 -1.0513254634634952 4.020721033558279 5.610331896207369 -3.2107419788818694 1.77823684628643 0.6300648690044971 -1.728793850146307 1.9070805127468522 2.807981738207847 -1.5385000198383452 2.24810996333832 -0.9233000183108832 -0.4236215441550458
251 2761 0 0 0 2.003541546507743 -1.046362212151831 4.022889602909127 5.604730597085687 -3.2139916569578015 1.7838953071474202 0.6321760729336193 -1.7275728621121775 1.9058700203633314 2.7987419095165094 -1.5249136874177536 2.2366541389455836 -0.932474486761157 -0.4158763119989638
252 2772 0 0 0 1.9896472799010883 -1.0398943859288576 4.021363688047429 5.5928500844560824 -3.2258801273285376 1.7816076539882586 0.6417073597998635 -1.7332402150404573 1.886817846854863 2.793659167626883 -1.517155498874886 2.2343006748966583 -0.9391824011567597 -0.4087907801651804
253 2783 0 0 0 2.003332854889707 -1.0433936626680904 4.028290649293852 5.616682739553532 -3.2222135805712697 1.7880870584145105 0.6317789244859052 -1.732604566802729 1.8901500790434 2.8024741913797406 -1.5152355062943605 2.235604743156497 -0.9168914935604452 -0.4115293389323927
254 2794 0 0 0 1.9976586443805096 -1.0483735688032443 4.02578924526371 5.614325265795692 -3.217386943646842 1.7913454950209609 0.627131660830171 -1.7311920072285139 1.8966883014346416 2.7880426293184675 -1.5259197051722673 2.247134496455238 -0.9335569570217532 -0.42232279076636736
255 2805 0 0 0 1.9906685533131196 -1.0509886623593279 4.027493672263123 5.6124972913354165 -3.2172732201200396 1.7925530663849978 0.6295000601366072 -1.7342910689668751 1.8992101128356023 2.7790716074222472 -1.5219791318294251 2.2457036769069236 -0.9426464825929957 -0.4214689891994494
256 2816 0 0 0 1.9905410469214502 -1.0508384465151035 4.0316955829865915 5.608596833888348 -3.214232890952048 1.7998492312205057 0.6418822425542327 -1.7441763942813666 1.9034744810742843 2.752936914696596 -1.5192944993838802 2.2524607540053623 -0.970543232841014 -0.41575163375415086
257 2827 0 0 0 1.9835995968906317 -1.047699012952642 4.028367765058155 5.6059949845238455 -3.1957050339128292 1.7977756251008346 0.6322036291908929 -1.7368489325729426 1.9148568198316709 2.7666270999269713 -1.509284965344777 2.243923856598552 -0.966834655910329 -0.4142676349940245
258 2838 0 0 0 1.9843005519259478 -1.038311740484554 4.030802119134006 5.599073957226541 -3.191291904701445 1.8032662439073743 0.6422717066090391 -1.7490107704582931 1.9158145649316063 2.7434351557443732 -1.5121380714915276 2.2452703636917897 -0.9960013752364918 -0.4136934405355438
259 2849 0 0 0 1.9825821043959302 -1.0383419122176554 4.029698479471111 5.596244904250499 -3.1906225791309417 1.8091852597733777 0.6316050106744371 -1.7511490275182446 1.915667111318567 2.733875824194284 -1.511616586735968 2.245074967874382 -1.0075675711896421 -0.41994405379283944
260 2860 0 0 0 1.9797401571800124 -1.0420472842539585 4.020214468257199 5.6144049564587215 -3.173516969275095 1.8131289989980839 0.6114444851632879 -1.7297678168286048 1.9248255938833148 2.7604241824845004 -1.4995102144787764 2.2442753254725565 -0.9836150139677133 -0.4249293125657238
261 2871 0 0 0 1.992716651486014 -1.0364379479663268 4.029083981579658 5.635298128507191 -3.1550329933336645 1.8073633752218095 0.6105864186794906 -1.7448407606778675 1.9360894104502036 2.749412513301002 -1.5077960363175997 2.2592971193803404 -0.9827351985406267 -0.4185983046650468
262 2882 0 0 0 1.9854521512593526 -1.0402513513701326 4.031052865662172 5.620413346349125 -3.1373217203248394 1.8135014492721346 0.6097533677984128 -1.741365920677146 1.9557612806166857 2.7353394137341756 -1.5179940502058078 2.265507668841942 -1.0073287242295401 -0.42921235249335843
263 2893 0 0 0 1.9935597658099344 -1.0346108936079104 4.029869365456616 5.635839462078834 -3.1434730830292867 1.8049777260840454 0.5978932295787738 -1.7445552370301303 1.946204080811078 2.725609607156327 -1.5212059938633942 2.2673950924118516 -0.993929551173547 -0.4275116254417388
264 2904 0 0 0 1.9858371866857938 -1.0427510536247153 4.02435869547521 5.634727513576272 -3.159072885709126 1.8049868486251768 0.5993567727441519 -1.7384240033266103 1.9353019498125952 2.7473358445067593 -1.5231849200395715 2.2621509703072262 -0.9824483342864596 -0.43680665026978
265 2915 0 0 0 1.9675260909111896 -1.0413044949339019 4.014884457398837 5.6078806638867 -3.1593481250621767 1.8036970888043429 0.6028134565658533 -1.7347242874789908 1.937291310037222 2.7004779504672975 -1.523475401562008 2.2703609699378835 -1.0306363146409117 -0.4396871612079425
266 2926 0 0 0 1.9739149234465114 -1.0419408214140495 4.015448953732464 5.602237707465428 -3.1618274899422256 1.801781225688847 0.6090772160024391 -1.747925134265695 1.9357148001309463 2.6633984968867774 -1.5293524805534504 2.277034944953903 -1.0667713788292439 -0.433334705065371
267 2937 0 0 0 1.967513953346299 -1.037424516766699 4.019408612106066 5.596107697320405 -3.1464700497408784 1.8205530393936589 0.6066744874966093 -1.7504300445873313 1.9430835425574167 2.658310657118122 -1.5132335217851929 2.2664921982739523 -1.0828065237569726 -0.4360226138818766
268 2948 0 0 0 1.9610285938957996 -1.0452415759938203 4.024647839646883 5.595668797123111 -3.1429003502150445 1.843629962742401 0.605273150197803 -1.745140568676027 1.951798096077614 2.6467327559896696 -1.5138862094371561 2.2727697224654735 -1.0988205494984604 -0.4533278776504181
269 2959 0 0 0 1.9502669234683994 -1.0482926980032545 4.024188255973892 5.587898051275416 -3.150642742134452 1.8620603153113973 0.6081475419434849 -1.739780691458916 1.9488758237773047 2.621956600398882 -1.5034015880769636 2.2696453217395227 -1.12781731812156 -0.45933093453591584
270 2970 0 0 0 1.9419322665100083 -1.0581048570435252 4.019413932025798 5.572866237999164 -3.160538728174934 1.8636027133164323 0.6007146306891576 -1.739806344346146 1.9422460392250975 2.606540824694187 -1.5298241065376248 2.2766195551972603 -1.1458277001143717 -0.4812498757554986
271 2981 0 0 0 1.9579625743986233 -1.045886800360341 4.030302789374856 5.600830764147969 -3.159014858904921 1.8437464204273353 0.6083479687386728 -1.7547935487124833 1.9395809601022254 2.637794698536328 -1.5296604647045848 2.266021398508976 -1.0972527746545875 -0.46074130465955987
272 2992 0 0 0 1.9693400921905413 -1.0427172105798617 4.028746098276751 5.609110055694865 -3.154283855828639 1.8543530587738275 0.5897445994881871 -1.7477807664405431 1.946074566046427 2.6418363727587204 -1.516400506477897 2.2568178432372297 -1.0928436019316319 -0.4611546479057333
273 3003 0 0 0 1.9647597908023628 -1.0529045104510237 4.027480734363261 5.60483543055141 -3.1542422090873505 1.8532813644401118 0.5915482289851467 -1.7421212680469218 1.9473829814186594 2.6328511189036714 -1.5416879226135474 2.2796631718727554 -1.0975623655662807 -0.4774255783211627
274 3014 0 0 0 1.9698206083862877 -1.0562600618827294 4.024677922017961 5.603436216658984 -3.173285429499696 1.8498683303629533 0.5911344058187031 -1.7304053737567668 1.9363627563990402 2.651421790322151 -1.5216116352747462 2.2610026646365533 -1.0770614184326965 -0.46633534477624217
275 3025 0 0 0 1.9796111054734333 -1.0545013789386308 4.031131916305502 5.602317495504419 -3.1848415563073997 1.8465849264270215 0.5985491952774922 -1.7543519703211277 1.9285782251972015 2.6098469621937093 -1.5402270273741 2.2702969955873122 -1.111273522195025 -0.46506940306696765
